Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
BBC,https://www.bbc.com/news/videos/crejxl4zv33o,Rare brightening comet seen passing Earth from Hawaii,"Scientists estimate the last time Comet Tsuchinshan-ATLAS visited our solar system was 80,000 years ago.",4 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/snooker/articles/cgk7pdndg8no,Si compiles 147 maximum as he sweeps past Trump,Si Jiahui compiles the first 147 maximum break of his career as he beats world number one Judd Trump 6-2 in the semi-finals of the Wuhan Open.,4 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cx250ygn9ddo,Oil price rise comes at a critical point,Any extended rise raises the possibility of higher petrol prices and gas and electricity bills.,3 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cz048934ygro,Chinese woman held in Germany for spying on arms firm,A Chinese woman has been arrested on suspicion of passing on information about Leipzig/Halle airport.,1 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/cwyl20y3ge7o,Gauff hits 21 double faults as Sabalenka reaches final,Aryna Sabalenka recovers from a set down against Coco Gauff to reach the final of the Wuhan Open.,3 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/cg78e7lmkpjo,Erika Andreeva beats sister Mirra in first meeting,Erika Andreeva defeats higher-ranked younger sister Mirra in the first professional meeting between the two siblings to reach the last 16 at the Wuhan Open.,6 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/c0r8x4yjegjo,Raducanu out of Ningbo Open after foot injury,Emma Raducanu withdraws from Ningbo Open after sustaining a foot injury in September.,4 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cwyl0ydpjgzo,The shopping centre helping students feel at home,Leeds' Merrion Centre is promoting itself on Chinese social media to its growing East Asian clientele.,27 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c62ggdp7yxeo,Why global gaming hit's boss has a Brummie accent,The Chinese game sold more than 4.5 million copies within 24 hours.,3 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/triathlon/articles/c4gde1j18pyo,GB's Yee claims victory in Weihai as Potter second,"Great Britain's Olympic champion Alex Yee wins the penultimate race of the World Triathlon Championship Series, as Beth Potter finishes second in the women's race in Weihai, China.",27 Sep 2024,2024-10-15,China News,-,China,-
