Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
CNN,https://www.cnn.com/2024/09/01/world/video/israeli-hostages-killed-gaza-robertson-digvid,Remembering the six Israeli hostages killed in Gaza,Anger is mounting across Israel over the deaths of six hostages killed inside Gaza. CNN’s Nic Robertson reports.,"Sep 2, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/01/world/video/israel-tel-aviv-protest-hamas-hostages-robertson-nr-digvid,See what it looks like in middle of Tel Aviv protests sparked by death of hostages,"CNN’s Nic Robertson reports from within a protest in Tel Aviv calling for an immediate ceasefire, as anger grows toward Prime Minister Benjamin Netanyahu over his failure to secure the release of hostages after Israel’s military recovered ...","Sep 2, 2024",2024-10-13 12:31:27.701089,Israel War,Nic Robertson,Middle East,
CNN,https://www.cnn.com/2024/09/01/world/video/protests-israel-hostage-deaths-netanyahu-digvid,'One of the most devastating days of the last 11 months': Protesters demonstrate over hostage deaths,Protesters in Israel call for an immediate ceasefire as anger grows toward Prime Minister Benjamin Netanyahu over his failure to secure the release of hostages after Israel’s military recovered the bodies of six hostages it said Hamas had ...,"Sep 1, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/01/world/video/hamas-hostage-parents-netanyahu-message-sot-sotu-digvid,Parents of hostage held by Hamas send message to Netanyahu,Parents of Israeli-American hostage Omer Neutra speak to CNN’s Dana Bash as anger mounts against Netanyahu for failing to bring the hostages home. ,"Sep 1, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/01/world/video/six-hostages-killed-hamas-netanyahu-sot-intl-digvid,Netanyahu speaks on hostages being killed,Israel’s military said it has recovered the bodies of six hostages killed by Hamas militants in Gaza – including an Israeli-American captive – dealing fresh heartbreak to relatives who fear time is running out for loved ones seized by the militants ...,"Sep 1, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/31/politics/video/donald-trump-election-subversion-case-hearing-litman-digvid,Robertson: 'Unusual' statement by IDF has raised expectations among families of Israeli hostages,The IDF is asking the public to refrain from speculation as they announced the discovery of bodies in Gaza. CNN’s Nic Robertson reports.,"Sep 1, 2024",2024-10-13 12:31:27.701089,Israel War,Nic Robertson,Middle East,
CNN,https://www.cnn.com/2024/08/29/Tv/video/amanpour-nili-margalit,"Netanyahu can bring hostages home now but chooses not to, says released Israeli hostage","Christiane Amanpour speaks with Nili Margalit, an Israeli nurse who was taken hostage by Hamas on October 7th and released after 55 days in captivity.","Aug 29, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/28/world/video/west-bank-israel-operation-digvid,Israel launches major operation in West Bank,"Israel launched a large-scale raid in the West Bank on Wednesday, saying the operation was its most expansive in years.","Aug 28, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/28/Tv/video/amanpour-mustafa-barghouti-west-bank,'Practically a war of a mighty Israeli army on civilian population': Palestinian politician on West Bank operation,"Christiane Amanpour speaks to Palestinian National Initiative President, Mustafa Barghouti, about Israel’s operations in the occupied West Bank.","Aug 28, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/27/tv/video/amanpour-barak-ravid-hostage,Inside the surprise rescue of an Israeli hostage,CNN analyst and Axios reporter Barak Ravid speaks with Bianna Golodryga about the IDF’s rescue of Kaid Farhan Al-Qadi from a tunnel in southern Gaza.,"Aug 27, 2024",2024-10-13 12:31:27.701089,Israel War,Ben Kirby,Middle East,
CNN,https://www.cnn.com/2024/08/27/world/video/sciutto-hostage-rescue-operation-tunnel-gaza-digvid,Sciutto on significant detail that stands out about Israel's hostage rescue,"Israel’s military says it has rescued Kaid Farhan Al-Qadi a 52-year-old hostage held by Hamas since October 7, in a “complex operation” in southern Gaza. CNN’s Jim Sciutto reports. ","Aug 27, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/26/world/video/israeli-students-return-school-south-lebanese-october-7-attack-sciutto-sitroom-digvid,Israeli students uprooted from school to get new school building,CNN’s Jim Sciutto visits a new school in Israel south of the Lebanese border that be attended by students who were uprooted from their school as tensions rise in region.,"Aug 27, 2024",2024-10-13 12:31:27.701089,Israel War,Jim Sciutto,Middle East,
CNN,https://www.cnn.com/world/live-news/israel-hamas-iran-hezbollah-intl-latam/index.html,Israel and Hezbollah trade fire in major flare-up,"Hezbollah launched a barrage of strikes at Israel in retaliation for the killing of a top military commander last month. Shortly before that attack, Israel launched what it called “preemptive strikes” against the group","Aug 26, 2024",2024-10-13 12:31:27.701089,Israel War,Simone McCarthy,Middle East,
CNN,https://www.cnn.com/2024/08/25/world/video/hezbollah-mideast-strikes-reaction-wedeman-digvid,Hezbollah leader: We will ‘wait and see’ if there will be more strikes,"Hezbollah secretary general Hassan Nasrallah said the group’s latest attack on Israel has been completed, but further strikes could be carried out in the future. CNN’s Ben Wedeman reports.","Aug 26, 2024",2024-10-13 12:31:27.701089,Israel War,Ben Wedeman,Middle East,
