Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
BBC,https://www.bbc.com/news/articles/cy0g6zr7gz1o,Mason happy to repeat 'no genocide' claim after SNP expulsion,The veteran SNP politician has been expelled from the party after claiming there is no genocide in Gaza.,2 hrs ago,2024-10-14 18:26:28.276448,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c2dpxkknen5o,India rejects report on transfer of ammunitions to Ukraine as 'speculative',A Reuters report claims that Indian-made artillery shells were diverted to Ukraine by some European countries.,20 Sep 2024,2024-10-14 18:26:28.424827,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cn4zymygrgdo,"We must show nerve in support for Ukraine, says Lammy",It comes as Ukraine continues to call for permission to fire Western long-range missiles into Russia.,22 Sep 2024,2024-10-14 18:26:28.561834,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cgeyqy1q5g5o,'Anti-Russian sentiments' worry UK balalaika group,The founder of the UK's only balalaika orchestra thinks potential members may be hesitant to join.,3 Oct 2024,2024-10-14 18:26:28.702558,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/videos/cx2kw2r5r9jo,'We were surrounded by Russian troops - but escaped',A small group of Ukrainian soldiers found themselves encircled in the village of Komyshivka.,23 Sep 2024,2024-10-14 18:26:28.847407,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c5y97k4w7llo,UK-linked firms suspected of busting Russia sanctions,"The government is investigating 37 companies - but has yet to hand out any fines, the BBC discovers.",4 days ago,2024-10-14 18:26:28.990944,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c5y97k4w7llo,UK-linked firms suspected of busting Russia sanctions,"The government is investigating 37 companies - but has yet to hand out any fines, the BBC discovers.",4 days ago,2024-10-14 18:26:38.612310,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cj4dw7q71g7o,Man charged in Trump assassination plot pleads not guilty,Prosecutors say Ryan Routh was spotted with a rifle as he hid in the bushes near Trump’s golf course in Florida.,30 Sep 2024,2024-10-14 18:26:38.791397,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cjr3255gpjgo,"Volunteers dying as Russia’s war dead tops 70,000","More than 70,000 Russian soldiers have died in Ukraine - volunteers now make up the highest number of deaths.",20 Sep 2024,2024-10-14 18:26:38.942706,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cy5y23qgx0qo,Japanese atomic bomb survivors win Nobel Peace Prize,"Nihon Hidankyo, a group of survivors of Hiroshima and Nagasaki, is recognised for its work to rid the world of nuclear weapons.",3 days ago,2024-10-14 18:26:39.115541,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cly6ve2x72xo,'Please save me': The Indians duped into fighting for Russia,Dozens of Indian men have been discharged from the Russian army and are making their way home.,18 Sep 2024,2024-10-14 18:26:39.253371,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cm29z3e5117o,"In Ukraine, Trump plot suspect remembered as 'delusional'","Ryan Routh had an ""unhealthy"" fixation on the war, despite being rejected by Ukraine’s International Legion.",18 Sep 2024,2024-10-14 18:26:39.374052,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cdenzy9kewyo,D-Day cafe owner gets French Order of Merit,Arlette Gondree is to receive the honour from the French government in a celebration at the cafe.,29 Sep 2024,2024-10-14 18:26:39.526457,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c78dwepw95do,Ukraine bans Telegram use on state-issued devices,"The ban affects government officials and military personnel, over concerns about Russian cyber-attacks.",21 Sep 2024,2024-10-14 18:26:39.690900,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cvgddlxk28wo,Man on ninth visit to Ukraine to donate supplies,"Gary Fear has raised more than £92,000 in donations since launching an online fundraiser in 2022.",16 Sep 2024,2024-10-14 18:26:39.879544,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c30lp1qq6pzo,Ukraine drone attack in Russia sparks fire,Residents are being encouraged to return home after a partial evacuation was ordered.,19 Sep 2024,2024-10-14 18:26:48.755817,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/ckg2g0rrxwdo,UK tour for Ukrainian sand animation artist,"Oksana Merhut brings stories to life in sand, on stage with music and storytelling.",20 Sep 2024,2024-10-14 18:26:48.894251,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cr75r70jgp7o,Ukraine missile request under discussion - Lammy,Ukraine has been pleading for months for restrictions on using missiles on targets inside Russia to be lifted.,15 Sep 2024,2024-10-14 18:26:49.080426,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/ckg211yy9r6o,Dreaming of diamonds: Generations dig for fortune in India's gem town,"In Panna, families hunt for diamonds hoping to strike rich and escape the cycle of poverty.",14 hrs ago,2024-10-14 18:26:49.279610,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cwyvng0jw78o,"CIA seeks informants in North Korea, Iran and China","The US spy agency posted callouts on YouTube, Instagram, LinkedIn and the dark web.",3 Oct 2024,2024-10-14 18:26:49.456932,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c3e957v9pyeo,Graphic novel shows unconventional routes into science,"Prof Liston hopes the stories show the ""many different pathways"".",28 Sep 2024,2024-10-14 18:26:49.620381,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/crr5zqej2xyo,"Memoir will dispel myths, ex-1922 chairman says","The ex-MP, who was the backbench group's leader for 14 years, has ""important things to get on record"".",25 Sep 2024,2024-10-14 18:26:49.784033,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cgq8y2ykeyqo,Starvation in war-hit Sudan 'almost everywhere' - WHO,"The head of the UN health agency says the world's attention to Sudan is ""really low"" and race is a factor.",17 Sep 2024,2024-10-14 18:26:49.945936,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cnvdyd4nnzro,No new pledge on Ukraine missiles after Starmer-Biden talks,Ukraine has repeatedly urged the UK and US to let it fire long-range missiles against targets inside Russia.,14 Sep 2024,2024-10-14 18:26:50.117606,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c4g5d7j9900o,Russia and Ukraine exchange 206 prisoners,The Russian servicemen released include those captured during Ukraine's recent attack in Kursk.,14 Sep 2024,2024-10-14 18:26:55.879081,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/czxdnd5rer9o,Town hall restoration to cost extra £76m,"The project has faced challenges including claims from contractors, Manchester City Council says.",3 Oct 2024,2024-10-14 18:26:56.024835,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cp3w5449x9zo,Starmer-Biden talks were about second-guessing Putin,The war in Ukraine hung over talks between the UK prime minister and US president in Washington.,14 Sep 2024,2024-10-14 18:26:56.196940,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cr4xl7xx394o,Firm making drones for Ukraine plans more jobs,The company hopes to generate 200 jobs in the UK over the next three years across its two sites.,19 Sep 2024,2024-10-14 18:26:56.490338,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cvgxgvw38xjo,"Russia can end war now, says PM as Putin warns West",Keir Starmer made the comments as he travelled to Washington for talks with US President Joe Biden.,13 Sep 2024,2024-10-14 18:26:56.646249,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cdx90dy5qzzo,"Woman, 96, spared jail after causing deadly crash","June Mills ""could not explain"" why she sped forward and struck a fellow member of her bridge club.",30 Sep 2024,2024-10-14 18:26:56.804572,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cy4dn37e1e0o,UK summons Russian ambassador over diplomat expulsions,"The UK accuses Russia of a ""malicious"" campaign to undermine its security and support for Ukraine.",18 Sep 2024,2024-10-14 18:26:56.987690,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c3wp87gpdj1o,Dissident in prisoner swap vows to return to Russia,Vladimir Kara-Murza thought he would be executed before the biggest Russia-West prisoner swap since the Cold War began.,21 Sep 2024,2024-10-14 18:26:57.143052,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/crrlr87e5elo,Putin draws new red line on long-range missiles,"Vladimir Putin has said Ukraine using the West's long-range missiles would mean Nato countries ""fighting with Russia"".",13 Sep 2024,2024-10-14 18:26:57.335176,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c3wp87gpdj1o,Dissident in prisoner swap vows to return to Russia,Vladimir Kara-Murza thought he would be executed before the biggest Russia-West prisoner swap since the Cold War began.,21 Sep 2024,2024-10-14 18:27:03.640589,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cx2894q91ngo,Russia squares up to Ukraine in battle for control of chess,A vote at Fide general assembly in Hungary could fully reinstate Russia in international competition.,12 Sep 2024,2024-10-14 18:27:03.809534,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c0rwkk9r51jo,What are Storm Shadow missiles and why are they crucial for Ukraine?,Western states have long been cautious about allowing Ukraine to use their missiles against Russia.,14 Sep 2024,2024-10-14 18:27:03.986469,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c0lw1z0lej8o,Acne and asthma sufferers to be cleared to join army,"Defence Secretary John Healey says he wants to scrap ""outdated"" rules to tackle a recruitment crisis.",23 Sep 2024,2024-10-14 18:27:04.140631,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c4glgex9przo,Three Red Cross staff killed in strike in eastern Ukraine,The aid agency condemned the attack on its workers saying its vehicles are clearly marked.,12 Sep 2024,2024-10-14 18:27:04.312761,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c3611zjjnd2o,"Who is suspect in Trump assassination attempt, Ryan Routh?",He appears to have mixed politics and a history of support for Ukraine - as well as a number of legal issues.,17 Sep 2024,2024-10-14 18:27:04.479077,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c3ejk4p3jxjo,Russia's targeting of 'enemies within' evokes ghosts of the Soviet past,More Russians have been reporting each other since Ukraine invasion - what are the implications?,13 Sep 2024,2024-10-14 18:27:04.654684,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cm28dggk20do,Expansion of tram's park and ride sites scrapped,Plans to expand the car parks are scrapped due to an increase in home working.,24 Sep 2024,2024-10-14 18:27:04.838907,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cg797nylrj3o,"UK missiles 'vital' to stop Putin, and 'nanny Starmer's ad ban'","Friday's papers cover a mix of stories, including the upcoming UK and US talks on the war in Ukraine.",13 Sep 2024,2024-10-14 18:27:05.034288,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cg797nylrj3o,"UK missiles 'vital' to stop Putin, and 'nanny Starmer's ad ban'","Friday's papers cover a mix of stories, including the upcoming UK and US talks on the war in Ukraine.",13 Sep 2024,2024-10-14 18:27:11.894181,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/ckgvr9kgkqyo,China is part of the US election - but only from one candidate,There is a stark difference in how - and how often - each candidate addresses the US-China relationship.,27 Sep 2024,2024-10-14 18:27:12.102662,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/crrlg2xj5qno,Iranian missiles to Russia change Ukraine debate - Lammy,"On a visit to Kyiv, the UK foreign secretary said the UK would provide £600m in aid to Ukraine.",11 Sep 2024,2024-10-14 18:27:12.293101,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c4gllnx0p40o,Facebook owner bans Russian state media networks,Russian state media outlets have come under increased scrutiny in Western countries.,17 Sep 2024,2024-10-14 18:27:12.507025,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cr4xz013zx7o,Austria's far right eyes unprecedented election win,Sunday's election could see Herbert Kickl's party top the polls for the first time.,28 Sep 2024,2024-10-14 18:27:12.711860,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c1epe546p5vo,Ukrainians warn of being surrounded as Russia advances in east,"Speaking to the BBC, soldiers in eastern Ukraine fear that Russia is trying to surround them.",14 Sep 2024,2024-10-14 18:27:12.902037,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c7499rl17l0o,Medics' cholera exercise before warzone deployments,Dozens of nurse and doctors are in the county training before being deployed to Ukraine and Gaza.,17 Sep 2024,2024-10-14 18:27:13.157714,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/clyvglq47y9o,Migrants feel less welcome as Germany's far-right rises,"Migrants who arrived since 2015 say they feel unwelcome in Germany, where the far-right Alternative for Germany is gaining support.",21 Sep 2024,2024-10-14 18:27:13.356259,Ukraine War,-,Ukraine,-
